CaseID;Prefix length;Groud truth;Predicted;Levenshtein;Damerau;Jaccard;Ground,truth,times;Predicted,times;RMSE;MAE
9813;6;¡§¦¬;¡§¦¬;1;1;1;27201;72792,9218;;45591,9218
9814;6;¬;¬;1;1;1;1228;1500,24574;;272,2457396
9815;6;¬;¬;1;1;1;174;1544,410165;;1370,410165
9816;6;¬;¬;1;1;1;3998;4098,492576;;100,4925762
9817;6;ª¡§¦¬;ª¡§¦¬;1;1;1;3063;7213,79536;;4150,79536
9818;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2649;8164,88251;;5515,88251
9819;6;¤ª«¨¢¤ª«©¨¢¤¨£;¤ª¡§¦¬;0,142857143;0,142857143;0,181818182;5223;8311,064897;;3088,064897
982;6;¬;¬;1;1;1;473;1592,89974;;1119,89974
9821;6;¬;¬;1;1;1;88;1249,553735;;1161,553735
9822;6;¬;¬;1;1;1;8433;1206,599345;;7226,400655
9823;6;¬;¬;1;1;1;187;1338,968802;;1151,968802
9829;6;¬;¬;1;1;1;124;1627,824147;;1503,824147
983;6;¬;¬;1;1;1;86;1581,788259;;1495,788259
9830;6;¬;¬;1;1;1;2372;3106,930599;;734,9305992
9831;6;¬;¬;1;1;1;8491;4501,099371;;3989,900629
9832;6;¬;¬;1;1;1;107;3679,480954;;3572,480954
9833;6;¬;¬;1;1;1;355;1461,591347;;1106,591347
9834;6;ª¡§¦¬;ª¡§¦¬;1;1;1;102482;175652,2406;;73170,24059
9835;6;¬;¬;1;1;1;70;2432,434956;;2362,434956
9836;6;¬;¬;1;1;1;15761;4136,615893;;11624,38411
9838;6;¬;¬;1;1;1;850;1362,477253;;512,4772533
9839;6;¬;¬;1;1;1;326;1352,861781;;1026,861781
984;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;43554;99900,69427;;56346,69427
9841;6;¬;¬;1;1;1;871;2655,084653;;1784,084653
9842;6;¬;¬;1;1;1;2015;3033,880337;;1018,880337
9843;6;¬;¬;1;1;1;2315;3696,436446;;1381,436446
9844;6;¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,666666667;4675;9182,647737;;4507,647737
9845;6;ª¡§¦¬;ª¡§¦¬;1;1;1;5392;6305,016167;;913,0161671
9846;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;5382;10205,53328;;4823,533276
9847;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;23790;11781,41271;;12008,58729
9848;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;8069;9896,47371;;1827,47371
985;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;4220;11960,59303;;7740,593025
9851;6;¡§¦¬;¡§¦¬;1;1;1;2474;6523,049543;;4049,049543
9852;6;¥;¬;0;0;0;1060;1954,886243;;894,8862426
9853;6;¬;¬;1;1;1;136;2076,897301;;1940,897301
9854;6;¬;¬;1;1;1;249;2574,529437;;2325,529437
9857;6;¬;¬;1;1;1;1080;3174,147008;;2094,147008
9859;6;¬;¬;1;1;1;1150;1672,750966;;522,7509664
986;6;¤ª¡£;¤ª¡§¦¬;0,5;0,5;0,428571429;331;9138,682465;;8807,682465
9860;6;«¨¢¤ª¡§¦¥;§¦¬;0,222222222;0,222222222;0,2;93161;116429,9475;;23268,94745
9861;6;¬;¬;1;1;1;1033;2776,645652;;1743,645652
9863;6;¬;¬;1;1;1;1841;1731,008855;;109,991145
9864;6;¬;¬;1;1;1;3258;2038,638313;;1219,361687
9865;6;¬;¬;1;1;1;32;1709,218178;;1677,218178
9866;6;§¦¬;§¦¬;1;1;1;43897;145219,874;;101322,874
9867;6;¬;¬;1;1;1;1007;1738,369673;;731,3696733
9868;6;ª¡§¦¬;ª¡§¦¬;1;1;1;820;9032,680588;;8212,680588
9869;6;¬;¬;1;1;1;329;1730,746945;;1401,746945
987;6;¬;¬;1;1;1;44;1615,546886;;1571,546886
9870;6;¬;¬;1;1;1;1479;1765,379816;;286,3798158
9871;6;¬;¬;1;1;1;3331;1705,098107;;1625,901893
9872;6;¬;¬;1;1;1;1147;1735,043919;;588,0439193
9873;6;¬;¬;1;1;1;466;1720,322766;;1254,322766
9874;6;ª¡§¦¬;ª¡§¦¬;1;1;1;81749;121358,1141;;39609,11407
9875;6;¬;¬;1;1;1;203;2120,897035;;1917,897035
9876;6;¬;¬;1;1;1;1078;1871,03659;;793,0365904
9877;6;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;5527;9353,660462;;3826,660462
9878;6;¬;¬;1;1;1;282;1711,650462;;1429,650462
9879;6;¤«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,6;0,6;0,666666667;3711;9972,820706;;6261,820706
988;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;3985;9082,483342;;5097,483342
9880;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;1000;8727,232144;;7727,232144
9881;6;¬;¬;1;1;1;1575;2392,89326;;817,89326
9882;6;¬;¬;1;1;1;2586;2153,887586;;432,1124144
9883;6;¬;¬;1;1;1;391;1739,109213;;1348,109213
9884;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;22654;10006,18707;;12647,81293
9885;6;¬;¬;1;1;1;598;1699,892064;;1101,892064
9886;6;¬;¬;1;1;1;47;2358,704645;;2311,704645
9887;6;¬;¬;1;1;1;2256;1666,790873;;589,2091271
9888;6;¬;¬;1;1;1;24;1907,270791;;1883,270791
9889;6;¬;¬;1;1;1;816;2007,969648;;1191,969648
989;6;¬;¬;1;1;1;3691;3127,989596;;563,0104037
9890;6;¬;¬;1;1;1;563;1973,430489;;1410,430489
9891;6;¬;¬;1;1;1;24;1770,646802;;1746,646802
9893;6;¬;¬;1;1;1;363;2580,373932;;2217,373932
9894;6;¬;¬;1;1;1;159;1787,613298;;1628,613298
9896;6;¬;¬;1;1;1;53;1911,369096;;1858,369096
9897;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;3579;9999,44681;;6420,44681
9898;6;¬;¬;1;1;1;2659;1760,117062;;898,8829383
9899;6;¬;¬;1;1;1;1218;1769,53725;;551,5372501
990;6;¬;¬;1;1;1;3496;4500,785466;;1004,785466
9900;6;¥;¬;0;0;0;3712;4034,94775;;322,9477498
9901;6;¬;¬;1;1;1;17244;3687,406221;;13556,59378
9902;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;12401;10033,84413;;2367,155869
9903;6;¬;¬;1;1;1;1108;1716,789274;;608,7892739
9904;6;¬;¬;1;1;1;1893;2268,032868;;375,0328683
9905;6;¬;¬;1;1;1;118;1750,422387;;1632,422387
9906;6;¬;¬;1;1;1;347;1670,931741;;1323,931741
9909;6;¥;¬;0;0;0;2089;3328,010769;;1239,010769
991;6;¬;¬;1;1;1;1126;3607,990787;;2481,990787
9910;6;¬;¬;1;1;1;6337;3569,700602;;2767,299398
9911;6;¬;¬;1;1;1;2498;4455,080049;;1957,080049
9912;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;46247;101122,7854;;54875,78539
9914;6;ª¡§¦¬;ª¡§¦¬;1;1;1;4640;9026,522308;;4386,522308
9915;6;¬;¬;1;1;1;3983;4126,570433;;143,5704328
9916;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2267;8239,376907;;5972,376907
9917;6;¬;¬;1;1;1;923;1749,928555;;826,9285545
9918;6;¬;¬;1;1;1;76;1899,863782;;1823,863782
9919;6;¬;¬;1;1;1;157;1665,856774;;1508,856774
992;6;¬;¬;1;1;1;9604;1612,082438;;7991,917562
9920;6;¬;¬;1;1;1;1796;1681,266802;;114,7331978
9921;6;¬;¬;1;1;1;338;1874,937314;;1536,937314
9922;6;¬;¬;1;1;1;393;2043,980269;;1650,980269
9923;6;¬;¬;1;1;1;16563;1814,537105;;14748,4629
9925;6;¬;¬;1;1;1;34;1687,009121;;1653,009121
9928;6;ª¡§¦¬;ª¡§¦¬;1;1;1;6404;8833,762921;;2429,762921
9929;6;¬;¬;1;1;1;535;1687,479979;;1152,479979
993;6;¬;¬;1;1;1;53;1525,264952;;1472,264952
9931;6;¬;¬;1;1;1;1998;3179,774332;;1181,774332
9932;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;763;8722,238193;;7959,238193
9933;6;¬;¬;1;1;1;1350;4375,291459;;3025,291459
9934;6;¬;¬;1;1;1;1769;1738,282491;;30,71750927
9935;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;5565;9966,360008;;4401,360008
9936;6;¡§¦¬;¡§¦¬;1;1;1;82375;194867,2062;;112492,2062
9937;6;¬;¬;1;1;1;2199;3150,232148;;951,2321477
9938;6;¢¤ª«¨¢¤ª¡¨¢¨¢¤ª¡¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,291666667;0,291666667;0,777777778;129471;44591,64388;;84879,35612
9939;6;¬;¬;1;1;1;947;1821,409048;;874,4090478
994;6;¬;¬;1;1;1;1115;1638,590405;;523,5904046
9940;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2900;9871,013265;;6971,013265
9941;6;¤ª«¨¢¤ª«©¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,352941176;0,352941176;0,6;9662;9981,466893;;319,4668926
9944;6;¬;¬;1;1;1;169;2005,083555;;1836,083555
9945;6;¬;¬;1;1;1;18;1824,459107;;1806,459107
9946;6;¬;¬;1;1;1;416;2128,805132;;1712,805132
9947;6;¬;¬;1;1;1;47;1764,394085;;1717,394085
9948;6;¬;¬;1;1;1;278;2782,544076;;2504,544076
995;6;¬;¬;1;1;1;491;1603,132504;;1112,132504
9950;6;¬;¬;1;1;1;167;1957,768708;;1790,768708
9951;6;¬;¬;1;1;1;207;1762,160591;;1555,160591
9953;6;¬;¬;1;1;1;65;2195,175834;;2130,175834
9954;6;¬;¬;1;1;1;66;2114,586035;;2048,586035
9955;6;¥;¬;0;0;0;52;1735,425419;;1683,425419
9956;6;¬;¬;1;1;1;1344;2833,69689;;1489,69689
9957;6;¬;¬;1;1;1;74;2194,125532;;2120,125532
9958;6;¬;¬;1;1;1;769;1726,012606;;957,0126062
9959;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;4282;12106,94023;;7824,940225
996;6;¬;¬;1;1;1;6887;4078,290411;;2808,709589
9960;6;¬;¬;1;1;1;423;4103,563432;;3680,563432
9961;6;¬;¬;1;1;1;73;1752,76241;;1679,76241
9962;6;¬;¬;1;1;1;16521;1922,864253;;14598,13575
9963;6;¬;¬;1;1;1;70;1710,113824;;1640,113824
9964;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;4006;8722,443755;;4716,443755
9965;6;ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,555555556;0,555555556;0,625;12746;9106,930971;;3639,069029
9966;6;¬;¬;1;1;1;78;1448,81711;;1370,81711
9967;6;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;6861;9245,646857;;2384,646857
9968;6;¬;¬;1;1;1;1019;1844,865988;;825,8659879
9969;6;¬;¬;1;1;1;1487;1739,19301;;252,1930102
9970;6;¬;¬;1;1;1;5715;3836,46007;;1878,53993
9971;6;¬;¬;1;1;1;3512;1940,15856;;1571,84144
9972;6;¬;¬;1;1;1;1030;4396,560613;;3366,560613
9973;6;¡§¦¬;¡§¦¬;1;1;1;17687;9349,521286;;8337,478714
9974;6;ª¡§¦¬;ª¡§¦¬;1;1;1;8021;9084,517682;;1063,517682
9975;6;¬;¬;1;1;1;1491;3811,713046;;2320,713046
9976;6;¬;¬;1;1;1;1891;1846,111332;;44,88866815
9977;6;¬;¬;1;1;1;4859;1758,869662;;3100,130338
9978;6;¬;¬;1;1;1;2364;1816,350163;;547,649837
9979;6;¬;¬;1;1;1;593;1875,130421;;1282,130421
9980;6;¢¤ª¡¨¢¤ª«¨¢¤ª«©¨¢¤ª«©¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,24137931;0,24137931;0,7;7121;12214,05262;;5093,052622
9981;6;¬;¬;1;1;1;262;1786,445705;;1524,445705
9982;6;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;12405;9743,127965;;2661,872035
9985;6;¬;¬;1;1;1;135;1812,318847;;1677,318847
9987;6;¤ª¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,6;0,6;0,75;2593;10008,8572;;7415,857204
9989;6;ª¡§¦¬;ª¡§¦¬;1;1;1;3453;9047,668488;;5594,668488
999;6;¬;¬;1;1;1;2114;1634,801652;;479,1983479
9990;6;¬;¬;1;1;1;1637;1760,734716;;123,7347155
9991;6;¬;¬;1;1;1;2591;4401,719981;;1810,719981
9992;6;¬;¬;1;1;1;995;2330,676849;;1335,676849
9994;6;¬;¬;1;1;1;1914;2788,477568;;874,4775677
9996;6;¬;¬;1;1;1;3366;2483,961167;;882,0388329
9997;6;¥;¬;0;0;0;587;2386,051909;;1799,051909
9998;6;¡¨¤ª¡§¦¬;¡§¦¬;0,5;0,5;0,571428571;963;7647,253649;;6684,253649
9999;6;¬;¬;1;1;1;1200;1745,641253;;545,6412534
4017;7;¦¬;¦¬;1;1;1;12882;8772,796206;;4109,203794
4018;7;ª«¨¢¤¨¢¤ª¡§¦¬;ª¡§¦¬;0,384615385;0,384615385;0,555555556;12970;9904,618325;;3065,381675
4022;7;£;¢¤ª¡§¦¬;0;0;0;29;6585,839594;;6556,839594
4025;7;§¦¬;§¦¬;1;1;1;25555;20776,45741;;4778,542593
4027;7;ª¡§¦¬;ª¡§¦¬;1;1;1;3604;9533,035939;;5929,035939
4034;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2207;10257,84981;;8050,849814
4037;7;ª¡§¦¬;ª¡§¦¬;1;1;1;45737;94341,01506;;48604,01506
4040;7;¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,666666667;257756;12707,23833;;245048,7617
4042;7;¦¬;¦¬;1;1;1;56951;9716,025682;;47234,97432
4043;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;9216;29887,68608;;20671,68608
4048;7;ª¡§¦¬;ª¡§¦¬;1;1;1;3915;9805,979926;;5890,979926
4049;7;¦¬;¦¬;1;1;1;6430;8656,61876;;2226,61876
4054;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;3958;10617,70282;;6659,702823
4055;7;¦¬;¦¬;1;1;1;5993;9394,913402;;3401,913402
4057;7;¦¬;¦¬;1;1;1;4294;10306,19707;;6012,197067
4058;7;¦¬;¦¬;1;1;1;1633;5411,805044;;3778,805044
4064;7;¨¤ª¨¤ª¨¤¨¤ª¡§¦¨¢¤ª¡§¦¬;¨¤ª¨¤ª¡§¦¬;0,454545455;0,454545455;0,875;587304;10671,61851;;576632,3815
4074;7;ª¡§¦¬;ª¡§¦¬;1;1;1;122;7613,65669;;7491,65669
4075;7;ª¡§¦¬;ª¡§¦¬;1;1;1;25842;31511,11398;;5669,113975
4082;7;ª¡§¦¬;ª¡§¦¬;1;1;1;2936;8996,933207;;6060,933207
4086;7;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;61084;9864,185215;;51219,81478
4087;7;¡§¦¬;¡§¦¬;1;1;1;28981;30893,00718;;1912,007176
4090;7;¨¢¤ª¡§¦¥;¡§¦¬;0,375;0,375;0,333333333;54774;7395,08329;;47378,91671
4093;7;¤ª¡«¨¢¤ª¡¨¢¤ª¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,285714286;0,285714286;0,666666667;35691;13773,16907;;21917,83093
4097;7;¦¬;¦¬;1;1;1;2159;9103,056245;;6944,056245
4103;7;¡§¦¬;¡§¦¬;1;1;1;30712;46297,749;;15585,749
4105;7;ª«©£;ª¡§¦¬;0,2;0,2;0,125;1620;8806,916502;;7186,916502
4106;7;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;7871;8753,339869;;882,3398686
4107;7;¤ª«¨£;¤ª¡§¦¬;0,333333333;0,333333333;0,222222222;195777;135328,2004;;60448,79956
4114;7;¤ª¡«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,5;0,5;0,666666667;97150;10158,23294;;86991,76706
4123;7;ª¡§¦¥;ª¡§¦¬;0,8;0,8;0,666666667;4265;8643,434971;;4378,434971
4124;7;¦¬;¦¬;1;1;1;2063;5609,666242;;3546,666242
4129;7;¦¬;¦¬;1;1;1;2823;8689,641233;;5866,641233
4131;7;ª¡§¦¬;ª¡§¦¬;1;1;1;12389;13718,39014;;1329,390137
4139;7;¦¬;¦¬;1;1;1;5814;10915,20883;;5101,208828
4142;7;¤ª¡«¨¢¨¢¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,375;0,375;0,666666667;172404;17788,91006;;154615,0899
4151;7;¤ª¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,6;0,6;0,75;11666;15422,79598;;3756,795983
4180;7;¦¥;¦¬;0,5;0,5;0,333333333;15834;10554,29463;;5279,705365
4185;7;ª¡§¦¬;ª¡§¦¬;1;1;1;8204;8001,55781;;202,4421901
4186;7;ª¡§¦¬;ª¡§¦¬;1;1;1;7593;8810,749027;;1217,749027
4193;7;ª«¨¢¤ª¡§¦¥;ª¡§¦¬;0,4;0,4;0,4;2676;8717,836865;;6041,836865
4195;7;ª¡§¦¬;ª¡§¦¬;1;1;1;16875;28889,06026;;12014,06026
42;7;ª¡§¦¬;ª¡§¦¬;1;1;1;7897;11809,32684;;3912,326844
4203;7;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;11510;28581,40867;;17071,40867
4204;7;¡§¦¬;¡§¦¬;1;1;1;1634;7492,360142;;5858,360142
4233;7;ª«¨¢¤ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,333333333;0,333333333;0,555555556;66805;8834,125315;;57970,87469
4234;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;20713;16499,40967;;4213,590333
4235;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;2760;8516,3377;;5756,3377
4240;7;¡§¦¬;¡§¦¬;1;1;1;7529;31840,03762;;24311,03762
4246;7;¦¬;¦¬;1;1;1;6173;8719,050649;;2546,050649
4257;7;ª¡§¦¬;ª¡§¦¬;1;1;1;7791;8546,68992;;755,6899203
4259;7;§¦¬;§¦¬;1;1;1;1951;5715,342001;;3764,342001
4271;7;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;33458;10929,98754;;22528,01246
4272;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;9856;8420,234729;;1435,765271
4297;7;ª¡§¦¬;ª¡§¦¬;1;1;1;6164;8238,659616;;2074,659616
4298;7;¤ª«¨¢¤ª«¨¢¤ª«©¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,272727273;0,272727273;0,6;18055;20830,44432;;2775,444318
4301;7;ª«¨¢¤¨¢¤ª¨¢¤ª¡§¦¬;ª¡§¦¬;0,294117647;0,294117647;0,555555556;6389;27467,06466;;21078,06466
4363;7;§¦¬;§¦¬;1;1;1;2542;5336,333259;;2794,333259
4366;7;ª¡§¦¬;ª¡§¦¬;1;1;1;4017;16392,55676;;12375,55676
4438;7;¢¤ª¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,636363636;0,636363636;0,875;17319;9524,597491;;7794,402509
4439;7;¨¢¤ª¡§¦¬;¡§¦¬;0,5;0,5;0,5;23449;20395,54879;;3053,451214
4440;7;¤ª¡¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,75;18152;10854,80306;;7297,196943
4444;7;ª¡¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,625;2438;8417,179471;;5979,179471
4445;7;ª¡§¦¬;ª¡§¦¬;1;1;1;8746;9106,213317;;360,2133168
4446;7;¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;1;1;1;4501;11713,74781;;7212,747815
4448;7;§¦¬;§¦¬;1;1;1;5854;8326,018093;;2472,018093
4449;7;ª¡§¦¬;ª¡§¦¬;1;1;1;1605;10274,01788;;8669,017883
4451;7;¡§¦¬;¡§¦¬;1;1;1;26116;9320,606913;;16795,39309
4452;7;ª¡§¦¬;ª¡§¦¬;1;1;1;2556;10261,59008;;7705,590078
4454;7;«¨¢¤ª¡«¨¢¤ª¨¢¤ª¡§¦¬;¡§¦¬;0,210526316;0,210526316;0,444444444;30849;17592,82721;;13256,17279
4460;7;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;15638;10365,14697;;5272,853025
4466;7;§¦¬;§¦¬;1;1;1;3784;8682,207864;;4898,207864
4468;7;ª¡§¦¬;ª¡§¦¬;1;1;1;1599;10247,2578;;8648,2578
4566;7;¨¢¨¢¤ª¡£;¤ª¡§¦¬;0,125;0,125;0,333333333;254456;10027,01004;;244428,99
4572;7;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;103341;72685,02863;;30655,97137
4574;7;ª¡§¦¬;ª¡§¦¬;1;1;1;4344;8723,776644;;4379,776644
4577;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;10008;9606,926951;;401,0730492
4583;7;§¦¬;§¦¬;1;1;1;36719;9043,969094;;27675,03091
4587;7;ª¡§¦¬;ª¡§¦¬;1;1;1;28172;23811,66447;;4360,335534
4588;7;ª¡§¦¬;ª¡§¦¬;1;1;1;2965;10252,51802;;7287,518015
4589;7;§¦¬;§¦¬;1;1;1;7053;8253,803743;;1200,803743
4592;7;ª¡§¦¬;ª¡§¦¬;1;1;1;2664;10114,08206;;7450,082056
4630;7;ª¡§¦¬;ª¡§¦¬;1;1;1;33082;13996,71381;;19085,28619
4632;7;¨¢¤ª¡§¦¬;¡§¦¬;0,5;0,5;0,5;4577;8728,846291;;4151,846291
4634;7;¨¢¤ª¡§¦¬;¡§¦¬;0,5;0,5;0,5;11421;9157,433966;;2263,566034
4635;7;¡§¦¬;¡§¦¬;1;1;1;11406;9151,090681;;2254,909319
4636;7;¢¤ª¡«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,538461538;0,538461538;0,777777778;11364;9403,51775;;1960,48225
4639;7;¦¬;¦¬;1;1;1;10035;9601,875321;;433,1246789
4643;7;ª¡§¦¬;ª¡§¦¬;1;1;1;3866;12595,24008;;8729,240081
4655;7;¦¬;¦¬;1;1;1;3752;9405,876395;;5653,876395
4659;7;ª¡§¦¬;ª¡§¦¬;1;1;1;4176;10106,36283;;5930,362834
4672;7;¦¬;¦¬;1;1;1;28;5957,1195;;5929,1195
4679;7;ª¡§¦¬;ª¡§¦¬;1;1;1;10936;7864,720399;;3071,279601
4680;7;¢¤ª¨¢¤ª¡¨¢¤ª¡¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,333333333;0,333333333;0,875;646687;18591,42981;;628095,5702
4681;7;¦¬;¦¬;1;1;1;3468;9954,74091;;6486,74091
4683;7;¢¤ª«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,583333333;0,583333333;0,777777778;24998;22298,86299;;2699,137011
4684;7;ª¡§¦¬;ª¡§¦¬;1;1;1;6489;10053,60277;;3564,602766
4685;7;¢¤ª«¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,583333333;0,583333333;0,777777778;16821;15120,75963;;1700,240371
4690;7;ª¡§¦¬;ª¡§¦¬;1;1;1;3288;9875,500807;;6587,500807
47;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;12372;11662,09307;;709,9069336
4702;7;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;4242;9530,226025;;5288,226025
4704;7;¢¤ª¨¢¤ª¡§¦¬;¢¤ª¡§¦¬;0,636363636;0,636363636;0,875;100896;13451,56586;;87444,43414
4706;7;ª¡§¦¬;ª¡§¦¬;1;1;1;60296;26490,3699;;33805,6301
4707;7;¤ª¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,6;0,6;0,75;27295;21040,7881;;6254,211903
4726;7;¡§¦¬;¡§¦¬;1;1;1;49811;110944,4774;;61133,4774
4735;7;ª¡§¦¬;ª¡§¦¬;1;1;1;3425;9489,358091;;6064,358091
4739;7;ª¡§¦¬;ª¡§¦¬;1;1;1;2305;9405,638185;;7100,638185
4743;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;3939;7719,068846;;3780,068846
4744;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;13401;21365,78744;;7964,787437
4750;7;¨¢¤ª¡¨¢¤ª¨¢¤ª¡«¨¢¤ª¡§¦¬;¨¢¤ª¡§¦¬;0,347826087;0,347826087;0,888888889;89302;23773,40995;;65528,59005
4777;7;¤ª¡§¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,5;0,5;0,75;13150;17613,35707;;4463,357068
4782;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;10606;7913,401993;;2692,598007
4784;7;¢¤ª¡§¦¬;¢¤ª¡§¦¬;1;1;1;5344;8196,994342;;2852,994342
4785;7;ª¡§¦¬;ª¡§¦¬;1;1;1;3214;9198,113267;;5984,113267
4787;7;¦¬;¦¬;1;1;1;4221;8163,149621;;3942,149621
4789;7;¦¬;¦¬;1;1;1;7793;9066,277546;;1273,277546
4790;7;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;8824;8807,172125;;16,8278752
4802;7;£;¢¤ª¡§¦¬;0;0;0;644;9609,099985;;8965,099985
4803;7;¡§¦¬;¡§¦¬;1;1;1;10792;20217,50463;;9425,504626
4809;7;¨¢¤ª¡§¦¥;ª¡§¦¬;0,5;0,5;0,444444444;18214;20335,10106;;2121,101056
4838;7;¡§¦¥;¡§¦¬;0,75;0,75;0,6;10456;8757,677351;;1698,322649
4842;7;¡§¦¬;¡§¦¬;1;1;1;2165;6848,280201;;4683,280201
4843;7;ª¡§¦¬;ª¡§¦¬;1;1;1;14114;35862,04354;;21748,04354
4845;7;ª¡§¦¬;ª¡§¦¬;1;1;1;9363;8776,161743;;586,8382574
4846;7;¨¢¤ª¡§¦¬;¡§¦¬;0,5;0,5;0,5;8803;7604,599621;;1198,400379
4851;7;ª¡§¦¬;ª¡§¦¬;1;1;1;6980;7739,771737;;759,7717367
4858;7;ª¡§¦¬;ª¡§¦¬;1;1;1;31629;57270,51426;;25641,51426
4864;7;«¨¢¤¨£;¡§¦¬;0;0;0;4345;7094,692401;;2749,692401
4866;7;ª¡§¦¬;ª¡§¦¬;1;1;1;6478;8183,301363;;1705,301363
4869;7;§¦¬;§¦¬;1;1;1;30596;26920,17306;;3675,826943
4875;7;ª¡§¦¬;ª¡§¦¬;1;1;1;3176;7821,67798;;4645,67798
4880;7;¡§¦¬;¡§¦¬;1;1;1;11535;18166,11904;;6631,119041
4887;7;ª«¨¢¤ª¡§¦¬;ª¡§¦¬;0,5;0,5;0,555555556;4101;8113,382779;;4012,382779
4888;7;ª¡§¦¬;ª¡§¦¬;1;1;1;5298;8156,190616;;2858,190616
4910;7;¤ª«¨¢¤ª¡§¦¥;¤ª¡§¦¬;0,454545455;0,454545455;0,5;3460;8607,882632;;5147,882632
4915;7;¤ª¡§¦¬;¤ª¡§¦¬;1;1;1;4809;8491,636625;;3682,636625
4916;7;¦¬;¦¬;1;1;1;2450;10244,61113;;7794,611127
4922;7;ª¡§£;ª¡§¦¬;0,6;0,6;0,5;1090;9528,582495;;8438,582495
4926;7;ª¡§¦¬;ª¡§¦¬;1;1;1;19591;8804,327749;;10786,67225
4945;7;¤ª«¨¢¤ª¡§¦¬;¤ª¡§¦¬;0,545454545;0,545454545;0,666666667;70913;13970,15445;;56942,84555
4966;7;¡§¦¬;¡§¦¬;1;1;1;45887;22819,75666;;23067,24334
